- 10050 202401      THUNDER BAY, ONTARIO             18320024825 8913      EST1
6 11010 202404     9999999999999999999999 999 99
- 11010 202405      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024050110      17668176661766917669176541766917675176781767717678
5 11010 2024051120      17681176851767917673176721767617678176841768017683
5 11010 20240521311767731767917683176831768117685176871768017678176781768217687
6 11010 202405     9999999999999999999999 999 99
- 11010 202406      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024060110      17686176871768617686176881768717684176871768517678
5 11010 2024061120      17684176881768617675176771768317675176801767817672
5 11010 202406213017684417674176811767917686176981768917686176991770017689
6 11010 202406     9999999999999999999999 999 99
- 11010 202407      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024070110      17691176971769717700176961769517700176971769717695
5 11010 2024071120      17697177001770017705177041769617696176951770017702
5 11010 20240721311769851770317698176981769417695176981770417705177011769917697
6 11010 202407     9999999999999999999999 999 99
- 11010 202408      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024080110      17697176961769817700176901769117693176961769217698
5 11010 2024081120      17693176861768817689176921769917695176911768317682
5 11010 20240821311769211768517688176911769417692176931769117692176921769517693
6 11010 202408     9999999999999999999999 999 99
- 11010 202409      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024090110      17684176881769017689176901767917674176841768117679
5 11010 2024091120      17685176841768217682176831767917675176781768217686
5 11010 202409213017681317682176831767617680176761767917679176761767517679
6 11010 202409     9999999999999999999999 999 99
- 11010 202410      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024100110      17674176811768117675176821768217670176651766217667
5 11010 2024101120      17663176591765917650176431765117661176631766217663
5 11010 20241021311766341766217662176511766217657176521765917665176621766117660
6 11010 202410     9999999999999999999999 999 99
- 11010 202411      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024110110      17651176561766017664176591765617656176501765617653
5 11010 2024111120      17645176511766017653176461765017659176511766417649
5 11010 202411213017652117655176411764417647176491764317647176471764917651
6 11010 202411     9999999999999999999999 999 99
- 11010 202412      SAULT STE MARIE, ONTARIO         17638024631 8421      EST1
5 11010 2024120110      17643176391764017654176281764117647176391765217637
5 11010 2024121120      17638176381764517646176451764217635176341764117635
5 11010 20241221311764071763417643176471763817641176411764317645176411762917642
6 11010 202412     9999999999999999999999 999 99
- 11070 202401      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024010110      99999999999999999999999999999999999999999999999999
5 11070 2024011120      17634176321761817637176461764417642176381762817629
5 11070 20240121311763501764117643176351763017633176311763417631176381763617636
6 11070 202401     9999999999999999999999 999 99
- 11070 202402      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024020110      17637176321763417634176341763517637176371763817637
5 11070 2024021120      17636176361763017634176311763517636176361763817632
5 11070 2024022129176340176341763317628176321763817633176301762117639
6 11070 202402     9999999999999999999999 999 99
- 11070 202403      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024030110      17636176321763117628176281762917629176291763017627
5 11070 2024031120      17637176341763317631176321763917634176341763717630
5 11070 20240321311763251763717633176281763417630176351763717639176321763117633
6 11070 202403     9999999999999999999999 999 99
- 11070 202404      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024040110      17630176291762517629176331763617634176331763617640
5 11070 2024041120      17632176301764517641176391763917638176381764517646
5 11070 202404213017638117644176471764617638176411764117642176421764117644
6 11070 202404     9999999999999999999999 999 99
- 11070 202405      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024050110      17647176471764617647176461764917645176481764917651
5 11070 2024051120      17651176561765017650176481765117651176531765217652
5 11070 20240521311765121765317655176571765317653176541765017657176531765617657
6 11070 202405     9999999999999999999999 999 99
- 11070 202406      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024060110      17657176561765717657176591766217660176621765817657
5 11070 2024061120      17658176591766017658176561765717659176611766117658
5 11070 202406213017659917658176601766017665176651766317663176661766517661
6 11070 202406     9999999999999999999999 999 99
- 11070 202407      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024070110      17665176641766617667176641766517667176671766717664
5 11070 2024071120      17667176681766817669176701766917668176671767017669
5 11070 20240721311766681766617666176661766417667176661766717667176661766817667
6 11070 202407     9999999999999999999999 999 99
- 11070 202408      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024080110      17666176651766517665176621766117664176661766317667
5 11070 2024081120      17663176621766117661176611766217661176591765617655
5 11070 20240821311766111765917660176601765917657176581765917657176571766017662
6 11070 202408     9999999999999999999999 999 99
- 11070 202409      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024090110      17653176561765717658176561764917645176521765317651
5 11070 2024091120      17652176511764917648176491764917648176471764817650
5 11070 202409213017649417649176481764417647176471764917645176431764417645
6 11070 202409     9999999999999999999999 999 99
- 11070 202410      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024100110      17643176491764817641176471764417643176381763717637
5 11070 2024101120      17638176361763217625176261763217637176361763517637
5 11070 20241021311763581763517635176291763517630176281763117631176301763517631
6 11070 202410     9999999999999999999999 999 99
- 11070 202411      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024110110      17627176291763017629176331762917633176311763117627
5 11070 2024111120      17626176271762817622176231762717630176281762617624
5 11070 202411213017627117631176201762517626176211761917628176241762817630
6 11070 202411     9999999999999999999999 999 99
- 11070 202412      THESSALON, ONTARIO               17600024615 8333      EST1
5 11070 2024120110      17626176201762217633176131762217627176221762017617
5 11070 2024121120      17618176191762317621176151761817619176151761617606
5 11070 20241221311761781761017618176191761217614176151761417615176131761217617
6 11070 202412     9999999999999999999999 999 99
- 11195 202401      LITTLE CURRENT, ONTARIO          17600024559 8156      EST1
5 11195 2024010110      17634176471763917635176381762617630176341761917625
5 11195 2024011120      17631176201762117643176511764617648176381762617629
5 11195 20240121311763361763917643176301762717631176281763217630176351763317635
6 11195 202401     9999999999999999999999 999 99
- 11195 202402      LITTLE CURRENT, ONTARIO          17600024559 8156      EST1
5 11195 2024020110      17636176291763217633176321763217634176311763617640
5 11195 2024021120      17636176341762917632176321763717634176411763517629
5 11195 2024022129176330176311763217627176291763717629176261763417638
6 11195 202402     9999999999999999999999 999 99
